route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
BRSP-3212,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-3213,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-3214,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-3215,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-3218,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-3221,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-3222,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-3223,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRVL-3106,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3107,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3162,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3197,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3200,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3201,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3202,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3203,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3204,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3212,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3213,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3214,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3215,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3217,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3218,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3220,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3221,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3222,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-3223,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
CABR-3106,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-3107,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-3162,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-3202,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-3203,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-3214,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-3215,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-3220,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-3221,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-3222,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-3223,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3106,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3107,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3162,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3197,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3200,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3201,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3202,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3203,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3204,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3212,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3213,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3214,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3215,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3217,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3218,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3220,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3221,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3222,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-3223,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-3106,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-3107,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-3162,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-3202,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-3203,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-3214,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-3215,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-3222,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-3223,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3106,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3107,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3162,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3197,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3201,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3202,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3203,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3213,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3214,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3215,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3218,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3220,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3221,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3222,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-3223,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CLBR-3106,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3107,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3162,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3197,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3200,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3201,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3202,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3203,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3204,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3212,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3213,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3214,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3215,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3217,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3218,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3220,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3221,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3222,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLBR-3223,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLDB-3106,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLDB-3107,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLDB-3162,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLDB-3202,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLDB-3203,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLDB-3214,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLDB-3215,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLDB-3222,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLDB-3223,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3106,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3107,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3162,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3197,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3200,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3201,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3202,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3203,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3204,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3212,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3213,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3214,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3215,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3217,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3218,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3220,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3221,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3222,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
CLSH-3223,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
DBBN-3106,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBN-3107,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBN-3162,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBN-3214,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBN-3215,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBN-3222,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBN-3223,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3106,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3107,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3162,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3200,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3202,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3203,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3204,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3212,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3214,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3215,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3217,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3220,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3222,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBBR-3223,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBCL-3106,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBCL-3107,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBCL-3202,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBCL-3203,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBCL-3214,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBCL-3215,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBCL-3222,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
DBCL-3223,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
FGBN-3106,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3107,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3197,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3200,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3201,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3204,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3212,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3213,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3214,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3215,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3217,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3218,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3220,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3221,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3222,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBN-3223,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBR-3106,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBR-3107,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBR-3162,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBR-3197,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBR-3200,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBR-3201,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBR-3202,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGBR-3203,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
